-88, -73
98, -61
15, -76
2, -18
-77, -55
10, 2
-57, -35
35, 13
-20, 44
4, -50
-52, 57
-90, -47
87, -16
53, 15
60, -24
-18, 58
-32, -97
10, 6
-52, -64
38, 26
-26, 16
83, 14
87, 39
-8, 87
-52, 9
90, -18
-85, 68
-82, 14
-20, -68
19, -36
-47, 89
87, 1
92, 50
-60, -61
-82, -30
67, 66
-29, 6
8, -3
74, -30
-99, -78
-65, -97
12, -15
-4, -84
67, -97
0, -85
42, 95
8, -53
-21, 87
33, -56
-89, 89
92, 19
7, 29
-87, -20
69, -44
-87, -93
47, 71
28, -25
68, -2
91, -10
47, -76
20, -61
86, -40
88, -11
62, 30
-70, -53
92, -36
-34, 38
-22, -55
59, 23
-92, 71
38, 72
70, 89
-59, -9
-59, -36
-67, -8
33, -93
-75, -49
-9, 13
62, -67
64, 33
-70, -50
-92, -40
96, 85
24, -66
-56, 99
-90, -4
76, 69
78, 59
-90, 59
46, -13
-72, -75
83, -63
84, 24
43, 15
32, 70
-95, 5
85, -12
-92, 29
-35, 76
14, 35
-13, -99
87, -75
76, 95
-22, 15
-100, 88
47, -96
-18, -8
-1, -66
49, -58
17, 99
-88, -15
17, 89
-75, -20
-59, -83
66, 84
-46, 77
51, -9
34, 8
-46, -41
-52, -21
69, -51
-31, 29
80, 75
22, 24
-13, 50
-93, -81
-55, -78
-2, 87
36, 72
61, 46
7, 49
-57, 80
2, 29
37, 81
-84, 23
82, 85
-72, 97
84, -86
-82, 84
86, -25
-100, 12
75, 62
-87, 66
81, 84
15, 36
-32, 18
-5, 23
-19, 28
41, -19
-24, 94
56, -71
22, -81
-96, -26
-52, 29
-69, 63
-15, -8
87, -54
-74, 51
55, 94
-84, 12
32, -20
2, -59
-25, 34
-22, 67
61, 57
-33, 92
-76, -56
70, -66
-88, -71
69, -6
37, 10
-12, 71
-48, -26
-9, 74
-91, 42
-75, 99
-67, 28
-16, -53
2, 36
-71, -94
1, 95
-73, -18
73, 40
-76, -91
-2, -17
60, -53
77, 94
-21, 71
-86, -72
40, -23
54, -59
-87, 0
53, 49
6, -20
-75, -51
-15, 65
-29, 32
6, -57
93, 58
61, 90
-27, 78
-94, 66
-46, 45
-67, 21
-68, 47
-29, 47
84, -59
16, -60
30, -30
15, -92
20, -40
-63, 45
-48, 54
-3, -9
13, 71
41, 56
-53, -2
-51, -35
-39, -90
-55, 21
27, -55
-61, -56
-17, -68
54, -22
-93, -72
-56, 22
53, 45
-55, 85
3, -92
88, 33
71, 11
10, 8
85, -36
-24, -5
-53, -65
11, -74
31, 82
40, -60
-44, 78
-41, -83
25, -49
-12, 91
82, 36
-71, 9
95, -90
5, 43
47, 67
-81, -13
-63, 56
92, 31
-87, -72
12, -55
-26, -97
59, -25
-22, 6
-80, 19
-37, -97
39, 35
-11, -4
-67, -74
80, 40
37, 64
73, 69
-44, 93
-65, 20
53, 66
-35, 4
58, -25
55, -71
57, -32
58, 70
54, 11
29, 29
-94, -36
38, 10
-16, -45
2, -40
-88, -57
-67, 75
-86, 29
66, 77
88, -72
16, 36
48, -76
41, 8
-51, -58
-1, 26
17, 27
-91, -8
17, -39
-32, -2
45, 82
25, -58
-78, -92
-81, 16
78, -82
-91, -100
96, 94
38, -92
73, 13
-96, -57
3, -21
28, 8
-44, -9
-97, 31
-81, -61
79, 78
79, -81
-31, 99
-100, -48
69, 30
53, 32
32, -91
-21, 88
10, 69
-38, 43
7, -44
85, -37
19, 59
7, -86
95, -65
83, 51
72, 63
95, -48
-1, 6
-46, 40
14, 18
-82, 12
-50, 88
73, -33
52, 45
7, -9
-85, -12
23, 68
6, 21
5, -75
-68, 5
81, -71
92, 88
66, 16
35, -79
-52, 37
11, -27
81, -61
1, 80
-40, -70
-92, 88
-8, -59
-86, 93
-31, 5
84, 41
-50, -31
6, 41
-69, 58
72, -13
-71, -10
63, -42
-34, 93
-8, 88
-97, 1
77, 87
98, -54
44, -78
64, 56
-54, 78
31, -2
-42, 2
-29, -36
57, -24
-36, -11
0, 28
44, -16
19, -64
-49, 97
-66, 86
-73, 39
9, -65
12, 57
37, 72
-12, -47
-98, -84
12, 98
64, -76
-61, 30
-89, -12
-9, -65
79, 41
92, -62
4, -10
71, -98
-27, -66
86, 31
94, -16
-41, -15
-77, 3
-7, 75
-34, -64
-42, -92
-13, 90
97, 81
37, 38
88, 24
-90, -1
-55, 30
64, 70
-12, 0
9, 51
-84, -18
-59, -20
97, 59
-82, 22
-54, -76
23, -92
71, 77
-88, -92
-8, -31
8, 30
60, 16
17, -52
39, 14
-93, 58
-70, -36
27, -54
-46, 90
76, 2
50, 42
72, 33
86, 99
74, -2
93, -16
44, -24
-26, 3
8, 59
24, 12
-6, -18
12, -33
-58, -7
97, -61
43, -21
12, 78
-13, 2
41, 54
-66, 60
-38, 82
10, -54
-53, -17
25, -99
48, -81
-73, 56
-60, 44
-49, -91
55, -45
81, 27
18, 19
1, 85
74, -28
-9, 38
87, -76
-17, -31
40, 52
85, 53
69, 50
79, 29
-95, -88
-90, -27
66, 57
-23, -80
-58, -36
-80, 55
91, 57
-45, 28
82, -32
5, 36
25, 73
56, 11
-67, -10
-66, -46
-23, -20
73, -85
-83, -72
-72, 53
-3, -33
30, 91
-4, 54
-88, 30
14, -72
-69, 43
55, -10
0, 23
-85, 64
-74, 15
-53, 18
-22, 93
41, 26
12, 28
-48, -3
-39, 60
-70, 1
57, 41
7, -19
-75, 38
64, 13
15, -1
77, -62
-75, 52
-31, -10
-77, -95
8, 69
-44, 74
65, -33
45, 92
14, -22
38, 7
13, -100
53, -9
3, 93
65, -6
84, 75
33, -100
65, -32
39, -34
46, -58
76, -59
-97, -45
-96, -74
-90, 47
-50, 31
44, -22
-54, 65
-62, 83
40, 42
-54, 59
-5, -18
-49, 63
-74, -58
-19, 36
98, 1
87, 37
-67, 38
-13, 65
-45, -84
-12, -96
20, 64
-92, -77
66, 30
-20, -5
41, 9
4, -97
61, 53
-54, 48
-57, 2
-61, 1
-73, -33
26, 9
35, 25
-16, 24
-33, 91
75, -83
12, -96
1, 34
-64, -65
15, -87
93, 52
66, 24
-7, -64
49, -89
58, 47
-83, -37
-13, -89
94, -13
32, -56
-60, 63
-62, -89
-1, 80
-57, -84
3, 34
-23, 60
3, 62
-15, -15
8, -20
39, 79
-86, -43
-1, 73
39, 53
-89, 59
-94, -44
98, 85
27, 78
-15, -91
37, 49
36, -3
-35, -48
-55, -54
-93, -37
94, 30
79, 20
99, 25
-10, -70
72, 78
53, -76
-2, -37
-70, 84
-35, -46
22, 22
-70, 59
13, 7
-7, 21
70, 76
70, -46
-41, 50
-39, 56
-36, -25
-10, 38
68, 48
-100, 96
-91, -80
23, 86
-24, -14
-45, 43
78, -83
-81, -91
3, -51
-90, 70
-11, 59
34, 92
-31, -4
-100, -98
16, 88
16, 40
58, -84
-37, -80
-35, -33
-89, 40
2, 96
-25, 66
63, -38
-6, 44
30, 69
22, -90
19, 39
-51, -70
-39, -86
99, 37
41, 66
50, -22
87, 4
-48, -95
-63, 0
54, 22
97, 15
-87, 98
-94, -70
-54, -69
31, -82
63, 47
19, -73
-32, 39
89, 96
97, 42
56, 16
64, -42
-5, -48
37, -47
-13, -79
97, 53
-79, -85
-52, 98
27, -47
-41, -34
34, -16
11, 88
-82, -91
-68, 58
-17, 46
-11, -68
73, 56
89, -4
66, -88
51, 84
68, -26
-37, 44
-62, -84
-40, -100
32, 73
-13, 55
-47, -67
-38, 42
-79, 85
56, 10
-95, -85
31, 88
-64, -19
19, -16
-90, -91
0, 27
-23, 30
64, -51
-7, 26
21, -63
-94, -7
47, 48
22, -61
51, 80
-52, -89
-7, -31
65, 36
-96, -29
-31, -44
-16, 99
2, 97
43, -36
94, -65
-47, 98
-77, 41
70, -30
16, -16
-54, -82
-82, -74
-90, -75
-8, 1
70, -58
-47, -77
-81, -68
-55, -82
85, -35
75, 28
-87, -59
70, -60
-33, -24
-2, -95
96, 61
-90, -44
16, 6
29, -6
77, 3
53, -21
-40, 25
91, -35
-56, 43
-75, -46
31, 50
62, -32
-98, 67
-57, 92
5, -43
-87, 17
44, 91
22, 8
13, -54
-22, 20
16, 10
63, 21
3, 15
-61, 97
-60, 6
88, 79
25, -25
12, 38
90, 31
19, 13
28, 49
59, 50
-17, 28
-84, 54
-75, -72
98, -59
96, 58
-32, 43
-58, 71
-77, -46
91, -75
96, 81
4, 21
-93, -98
59, 37
-51, -45
-36, 34
88, 78
75, 66
75, -53
23, -97
45, -83
47, -64
-41, -87
96, -62
11, -37
72, 83
-29, 34
10, 71
-89, 54
-50, -61
-57, 98
68, -89
-71, 28
-33, 10
-97, 68
99, -80
57, 74
-24, 7
-51, -28
29, -81
39, -80
70, 67
-9, -58
-67, -66
-47, 37
63, 8
19, 29
-20, -10
-41, -14
-97, -65
46, 61
-55, 66
-42, -50
48, -60
-29, -20
0, 36
-87, -96
-54, 24
-37, -77
-67, -42
33, -19
71, 73
15, -35
-83, 62
45, -94
-83, 45
-93, -43
10, -49
0, 18
11, 94
95, 5
97, 96
-81, -22
18, -27
-66, -67
39, -72
41, 87
26, -30
-19, 74
-52, -46
-93, 7
-35, 90
-37, -87
27, 47
79, -9
92, 86
66, -92
-67, -85
-48, 8
96, 54
-20, 75
12, 61
99, -63
18, -60
0, 80
39, 17
61, -28
-37, -44
-21, 3
-100, 35
-2, 76
39, -19
63, 99
5, -28
63, -81
46, 29
-11, 93
69, -12
-75, 53
72, -96
-18, -30
-78, 37
53, 80
-42, -23
99, 45
-70, -18
64, 65
62, 94
-94, 10
-72, 69
94, -96
-35, -72
73, 80
93, -45
-4, 76
-44, -24
-46, -97
57, 28
-40, 71
93, 11
-40, -21
73, 68
97, 11
-76, 23
-58, 86
8, -86
-95, -74
72, -37
68, -7
24, -24
76, -87
17, -70
67, -93
31, -8
-96, 53
49, -96
-51, -24
37, -40
-27, -20
93, -62
-96, -61
-78, 30
20, 29
-37, 66
42, -85
-94, 29
66, -72
-37, 89
-94, -26
-29, 46
96, -77
82, 7
-85, -4
-30, -89
-68, 26
3, -70
22, 11
47, 47
48, -59
55, -7
-9, -74
5, -30
-84, -26
62, -80
51, -16
-69, 69
-1, -65
26, 92
-83, -19
84, -65
-61, -97
-53, 6
-52, -100
-78, -94
-100, 20
49, -33
-77, -99
83, -65
-51, -12
-30, -60
-82, -27
-67, 97
94, 90
48, -29
52, -61
47, -15
-57, 42
-14, -21
81, -55
57, 1
91, 54
42, -61
73, -37
17, -45
26, 87
85, 21
62, 18
-100, 43
-88, 50
-2, 55
99, -44
-52, -94
42, 35
14, -39
51, -40
27, -78
17, -28
91, -40
52, 24
63, -51
-90, 95
-98, -72
83, 43
2, -83
99, -20
14, 59
65, -23
-82, -83
29, -25
-53, 50
70, 99
54, 12
35, -100
-69, -72
89, 45
-67, -49
-54, -7
87, 30
-77, 53
-41, 56
-86, -80
61, -4
-41, 36
50, 60
-11, -95
-63, -20
12, 39
-2, -94
-84, 1
86, 25
-9, 76
-50, -2
58, -51
-48, 55
-32, -46
-60, -50
27, -76
42, 42
43, 18
69, 40
-70, 78
4, -34
81, 49
34, 0
-37, -71
-16, -76
12, -77
-84, -73
-3, 68
57, 18
-9, 1
82, 72
41, -34
-5, -42
-16, 91
55, 37
1, 75
30, -90
-37, 71
79, -70
-35, 95
-73, 49
6, -16
-36, 51
-73, -26
-7, 50
-94, 79
69, 8
2, -84
23, -52
25, 15
49, -72
-26, 76
14, 78
-54, -60
24, -55
-91, -3
50, -41
-25, -20
59, 85
-34, -94
-62, -69
35, 4
-34, 31
-53, 82
62, -25
-5, -9
-28, 30
10, -73
-1, 43
-62, 95
-70, 6
13, 48
-11, -71
-54, -54
92, 67
-57, -11
-96, -66
-31, 1
-36, 62
97, 68
-89, -88
71, 57
48, -23
96, 21
-88, -30
-6, -63
34, -75
66, 40
77, 10
-97, -30
-77, 33
-30, -47
-32, 49
-2, 89
-79, 53
81, -43
64, -52
-1, -47
63, -13
17, 3
63, 4
46, -65
89, 43
49, 31
-69, 52
19, -30
-88, 11
-22, -87
49, -93
37, -84
-59, 11
-83, 42
-92, -79
-48, -8
-30, -28
12, 91
-19, 27
-8, -73
51, -66
-42, 38
-27, -5
-97, 8
24, -71
99, -18
-87, -75
26, -73
-29, -27
79, 97
56, -85
-67, -62
-62, 84
-87, -16
-90, -92
90, 53
-11, -90
62, 86
-72, -23
-6, 74
-72, -49
-91, 15
72, 87
-94, -25
15, -22
88, 19
-18, 42
31, 62
90, -89
89, 26
43, 40
-8, 21
-33, 64
38, -77
63, 73
85, 80
-16, 50
57, -49
93, 60
14, -17
-57, 15
37, -86
92, 64
-27, 61
38, 98
88, -23
65, -61
19, -61
-62, 48
-32, -51
-25, -85
-77, -30
97, 6
31, 92
50, 77
-52, 75
94, 64
-99, -72
-19, -65
52, 34
